session,session_id,study_id,created,modified,ended,expired,ip_address,browser,bevs,bot_filter,zip_code,mc_car_number,mc_car_make_1,txt_car_1,mc_car_acura_1,mc_car_alfa_romeo_1,mc_car_aston_martin_1,mc_car_audi_1,mc_car_bentley_1,mc_car_bmw_1,mc_car_bugatti_1,mc_car_buick_1,mc_car_cadillac_1,mc_car_chevrolet_1,mc_car_chrysler_1,mc_car_daewoo_1,mc_car_dodge_1,mc_car_ferrari_1,mc_car_fiat_1,mc_car_fisker_1,mc_car_ford_1,mc_car_genesis_1,mc_car_gmc_1,mc_car_honda_1,mc_car_hummer_1,mc_car_hyundai_1,mc_car_infiniti_1,mc_car_isuzu_1,mc_car_jaguar_1,mc_car_jeep_1,mc_car_karma_1,mc_car_kia_1,mc_car_lamborghini_1,mc_car_land_rover_1,mc_car_lexus_1,mc_car_lincoln_1,mc_car_lotus_1,mc_car_lucid_1,mc_car_maserati_1,mc_car_maybach_1,mc_car_mazda_1,mc_car_mc_laren_1,mc_car_mercedes_benz_1,mc_car_mercury_1,mc_car_mini_1,mc_car_mitsubishi_1,mc_car_nissan_1,mc_car_oldsmobile_1,mc_car_panoz_1,mc_car_plymouth_1,mc_car_polestar_1,mc_car_pontiac_1,mc_car_porsche_1,mc_car_ram_1,mc_car_rivian_1,mc_car_rolls_royce_1,mc_car_saab_1,mc_car_saturn_1,mc_car_scion_1,mc_car_smart_1,mc_car_spyker_1,mc_car_subaru_1,mc_car_suzuki_1,mc_car_tesla_1,mc_car_toyota_1,mc_car_vin_fast_1,mc_car_volkswagen_1,mc_car_volvo_1,mc_car_year_1,mc_car_make_2,txt_car_2,mc_car_acura_2,mc_car_alfa_romeo_2,mc_car_aston_martin_2,mc_car_audi_2,mc_car_bentley_2,mc_car_bmw_2,mc_car_bugatti_2,mc_car_buick_2,mc_car_cadillac_2,mc_car_chevrolet_2,mc_car_chrysler_2,mc_car_daewoo_2,mc_car_dodge_2,mc_car_ferrari_2,mc_car_fiat_2,mc_car_fisker_2,mc_car_ford_2,mc_car_genesis_2,mc_car_gmc_2,mc_car_honda_2,mc_car_hummer_2,mc_car_hyundai_2,mc_car_infiniti_2,mc_car_isuzu_2,mc_car_jaguar_2,mc_car_jeep_2,mc_car_karma_2,mc_car_kia_2,mc_car_lamborghini_2,mc_car_land_rover_2,mc_car_lexus_2,mc_car_lincoln_2,mc_car_lotus_2,mc_car_lucid_2,mc_car_maserati_2,mc_car_maybach_2,mc_car_mazda_2,mc_car_mc_laren_2,mc_car_mercedes_benz_2,mc_car_mercury_2,mc_car_mini_2,mc_car_mitsubishi_2,mc_car_nissan_2,mc_car_oldsmobile_2,mc_car_panoz_2,mc_car_plymouth_2,mc_car_polestar_2,mc_car_pontiac_2,mc_car_porsche_2,mc_car_ram_2,mc_car_rivian_2,mc_car_rolls_royce_2,mc_car_saab_2,mc_car_saturn_2,mc_car_scion_2,mc_car_smart_2,mc_car_spyker_2,mc_car_subaru_2,mc_car_suzuki_2,mc_car_tesla_2,mc_car_toyota_2,mc_car_vin_fast_2,mc_car_volkswagen_2,mc_car_volvo_2,mc_car_year_2,is_human,user_model_1,user_model_2,user_car_1,user_car_2,is_bev_1,is_bev_2,has_bev,time_0a_start,time_0a_end,psid,keyid,signature_start,secret_key,text_start,signature_start_verify,text_end_1,text_end_2,signature_end_1,signature_end_2
F4RNno00sm3YcAiTUzUH7LpnlPEnPOg1OiZ1xPMTc3-zmltMnltquff4JBf_SrM6,35522791,141362,2024-09-30 22:05:03,2024-09-30 22:05:51,2024-09-30 22:05:52,,37.218.211.64,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,33023,1,ford,,,,,,,,,,,,,,,,,,e_350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,e_350,,ford_e_350,NA_NA,no,no,no,2024-09-30 22:05:03,2024-09-30 22:05:52,S0iesZfB10bmd1_OqPbS2g**,5430,8fccca301e5d760f988bd7bc5c434a015bd6b22e2e1a43522b34a17bc5c71032,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10bmd1_OqPbS2g**&_k=5430,8fccca301e5d760f988bd7bc5c434a015bd6b22e2e1a43522b34a17bc5c71032,/projects/end?rst=1&psid=S0iesZfB10bmd1_OqPbS2g**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10bmd1_OqPbS2g**&_k=5430,e1b0f0f04737554a767c30161e7eb3f1904bc3a7421faebe9c4b8a92cecfcbc5,2f85d4154cbd08f58467daa1b2a1b19e369f78b5f3151437ddaaa33c76f1a2dd
zGqIBxn46GJ0yG4M15HhF1nkprtlCuDKq-fXrzzvTZ2X_8DNFRUCz7eQQGzcfI9e,35522805,141362,2024-09-30 22:06:13,2024-09-30 22:06:51,2024-09-30 22:06:52,,24.130.146.74,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,94550,1,tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_3,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,model_3,,tesla_model_3,NA_NA,yes,no,yes,2024-09-30 22:06:14,2024-09-30 22:06:52,S0iesZfB10YN8FUch1I9Ug**,5430,f62886e4de4a2d90eb76062b8aab8cec1784d9ec01517b9c8f7099646adc86ad,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10YN8FUch1I9Ug**&_k=5430,f62886e4de4a2d90eb76062b8aab8cec1784d9ec01517b9c8f7099646adc86ad,/projects/end?rst=1&psid=S0iesZfB10YN8FUch1I9Ug**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10YN8FUch1I9Ug**&_k=5430,7d80fb2f99468b363180b00a765e47c220ddee1d154b54634c1a815e332eb23b,c9f6bf6cce6889b5f1c6af4b312efdef505491094e181e6ae43d812f6c502dbf
t_2eQ5vlwrY-yKYzNPjDllokSv4qvUVAzurU37bxmKkV2Iy9UyEIw55JA8Sdw8S6,35522820,141362,2024-09-30 22:06:52,2024-09-30 22:07:58,2024-09-30 22:07:59,,172.59.90.61,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,38017,1,chevrolet,,,,,,,,,,,bolt_euv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,bolt_euv,,chevrolet_bolt_euv,NA_NA,yes,no,yes,2024-09-30 22:06:53,2024-09-30 22:07:59,S0iesZfB10bURk1iM5FGKQ**,5430,656fe925dcefefa8dd0ab86523a55234d249d04a9a5bc9549f5af47945e87ece,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10bURk1iM5FGKQ**&_k=5430,656fe925dcefefa8dd0ab86523a55234d249d04a9a5bc9549f5af47945e87ece,/projects/end?rst=1&psid=S0iesZfB10bURk1iM5FGKQ**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10bURk1iM5FGKQ**&_k=5430,e25257306d2591685f018ca76d8fd1741c692a4ea532e47af9a75eaaab5e9a89,ae8e4e93af2287da4f51700cecad5b8dc904d22bca1b8ec2434b12cc7e07f25b
dU2b8PyZ46FCmiGpy1YqBfCtEY5sknRQmP2tM9pi09L4-kIvYQ-2RMC6QQzzgm07,35523214,141362,2024-09-30 22:54:27,2024-09-30 22:55:17,2024-09-30 22:55:18,,71.251.63.40,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:109.0) Gecko/20100101 Firefox/115.0,"{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,20879,3,dodge,,,,,,,,,,,,,,journey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eos,,2010,1,journey,eos,dodge_journey,volkswagen_eos,no,no,no,2024-09-30 22:54:27,2024-09-30 22:55:18,S0iesZfB10b9-t7S8LUl1w**,5430,1e8c5f671b7fb58c3ce51730588e56151015187aa271a9223e775ef81fc76230,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10b9-t7S8LUl1w**&_k=5430,1e8c5f671b7fb58c3ce51730588e56151015187aa271a9223e775ef81fc76230,/projects/end?rst=1&psid=S0iesZfB10b9-t7S8LUl1w**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10b9-t7S8LUl1w**&_k=5430,2277ee99db7d229067954e9d8fec75fb2ebdbd88f08f1df1c7bb6f23a0873202,3994ae893d9475059d91b53ba365ead1c4fc22823af8a9aac6c90d6b6e65dc8b
4FAjz5NMfKjWhQeDNP-SyW_2n9ljAB0FzBDJwI1KqRe00EvfgCG_Jei6BKu6g3nC,35523218,141362,2024-09-30 22:54:37,2024-09-30 22:55:14,2024-09-30 22:55:16,,98.37.34.12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,94538,1,tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_s,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,model_s,,tesla_model_s,NA_NA,yes,no,yes,2024-09-30 22:54:37,2024-09-30 22:55:15,S0iesZfB10Zy8jcIPTLLYw**,5430,4dc59770e357759531ed40c70290793770cd105e76b4e43f1350162e32070230,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10Zy8jcIPTLLYw**&_k=5430,4dc59770e357759531ed40c70290793770cd105e76b4e43f1350162e32070230,/projects/end?rst=1&psid=S0iesZfB10Zy8jcIPTLLYw**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10Zy8jcIPTLLYw**&_k=5430,ebcfa5114a0875026fa4866b32bcb8daafaa3732ca6c93128184e2fcff35a095,dd1d87e9f8d421c74a5a95bdffde3e9369efbf87b0853253102d9d8be7ad55c2
R1TUXXOt0WTuYJLfv_1-7OwvKpEIyTFPlV_6qAPylFxRnh7I0t4D245WAiNHwQzX,35523219,141362,2024-09-30 22:54:42,2024-09-30 22:55:48,2024-09-30 22:55:49,,168.158.201.135,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,37760,1,ford,,,,,,,,,,,,,,,,,,fusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,fusion,,ford_fusion,NA_NA,no,no,no,2024-09-30 22:54:42,2024-09-30 22:55:49,S0iesZfB10biEo4zmjYkRA**,5430,a0450dd1bbb6f1f0c787294858853157f7fa37ffead80ec4d41dc162f8d7807f,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10biEo4zmjYkRA**&_k=5430,a0450dd1bbb6f1f0c787294858853157f7fa37ffead80ec4d41dc162f8d7807f,/projects/end?rst=1&psid=S0iesZfB10biEo4zmjYkRA**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10biEo4zmjYkRA**&_k=5430,55d00a185e2b487baa381cfb596084685456c18e93fe42528ba6b32d473d876b,197f8e9ffbbf2f17c1737f6fa88a310a38af4cb768641bab4eab59ba7599cd59
v-2TkldmWPa3AnLLVnpjQiB5QktRb1471QcYKJ8y_rtKdughskCpT19Uh4llZYfT,35523220,141362,2024-09-30 22:54:43,2024-09-30 22:55:53,2024-09-30 22:55:54,,76.39.132.122,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Mobile Safari/537.36","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,27527,2,chevrolet,,,,,,,,,,,bolt_ev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,ford,,,,,,,,,,,,,,,,,,f_150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,1,bolt_ev,f_150,chevrolet_bolt_ev,ford_f_150,yes,no,yes,2024-09-30 22:54:43,2024-09-30 22:55:54,S0iesZfB10bAphsXZv6Qpw**,5430,41b5eaa0d3b9ced9c356ae9b72924cad3ae6c83010d1ce27b42a7e6cde5b98d3,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10bAphsXZv6Qpw**&_k=5430,41b5eaa0d3b9ced9c356ae9b72924cad3ae6c83010d1ce27b42a7e6cde5b98d3,/projects/end?rst=1&psid=S0iesZfB10bAphsXZv6Qpw**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10bAphsXZv6Qpw**&_k=5430,65f3c0682b031a99c79370d83b80446e5aa68d17d55ee501fadf6a19bd572ee5,c1f7f5abef1d844cce791c721f9cebbaa565b2d785516b4600225e42b0d6f83e
PEocjduFOor1x2wAMmN2lDb0j3LrbrDk6gcs5f-gRDws3-lku4JCyTHtX0hq4MRE,35523225,141362,2024-09-30 22:54:50,2024-09-30 22:55:28,,,16.98.3.88,"Mozilla/5.0 (Linux; Android 12; REVVL V+ 5G Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/129.0.6668.70 Mobile Safari/537.36","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-30 22:54:50,,S0iesZfB10aimov_fxO5-w**,5430,3034ffe655dd30f5ab044e2bdaa65d646b8da44cda006ff7da3dd97bfe37d23c,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10aimov_fxO5-w**&_k=5430,3034ffe655dd30f5ab044e2bdaa65d646b8da44cda006ff7da3dd97bfe37d23c,/projects/end?rst=1&psid=S0iesZfB10aimov_fxO5-w**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10aimov_fxO5-w**&_k=5430,7263e667bf1be6d1992e351c230a261820d207b5465dae00ef9a2fdd2a3bef73,6b1663eea64799357b5283b3b75c31305bee5aaf803f8fac31558376417e418f
YYcgXZPMQcKA0DhrL0sip-jrGl39vjMrqxUa6a0eUZHdidIfF51lgYMQkQ_kIYEk,35523226,141362,2024-09-30 22:54:51,,,,66.249.83.87,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-30 22:54:51,,S0iesZfB10bAphsXZv6Qpw**,5430,41b5eaa0d3b9ced9c356ae9b72924cad3ae6c83010d1ce27b42a7e6cde5b98d3,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10bAphsXZv6Qpw**&_k=5430,41b5eaa0d3b9ced9c356ae9b72924cad3ae6c83010d1ce27b42a7e6cde5b98d3,/projects/end?rst=1&psid=S0iesZfB10bAphsXZv6Qpw**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10bAphsXZv6Qpw**&_k=5430,65f3c0682b031a99c79370d83b80446e5aa68d17d55ee501fadf6a19bd572ee5,c1f7f5abef1d844cce791c721f9cebbaa565b2d785516b4600225e42b0d6f83e
j8MQvL1SiT8pSJmZtXRarPb5ilb1VwM9yMDtsB-Nrt3ClaXyGpGPsXUznBbGxtIh,35523227,141362,2024-09-30 22:54:53,,,,66.249.83.87,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-30 22:54:54,,S0iesZfB10bAphsXZv6Qpw**,5430,41b5eaa0d3b9ced9c356ae9b72924cad3ae6c83010d1ce27b42a7e6cde5b98d3,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10bAphsXZv6Qpw**&_k=5430,41b5eaa0d3b9ced9c356ae9b72924cad3ae6c83010d1ce27b42a7e6cde5b98d3,/projects/end?rst=1&psid=S0iesZfB10bAphsXZv6Qpw**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10bAphsXZv6Qpw**&_k=5430,65f3c0682b031a99c79370d83b80446e5aa68d17d55ee501fadf6a19bd572ee5,c1f7f5abef1d844cce791c721f9cebbaa565b2d785516b4600225e42b0d6f83e
mdbA0rDtGY5Aq9BRcMQqsKlRH89QzHoROnxQs5q7ttSNd__Zd2wzm_ajP4OZYkiu,35523228,141362,2024-09-30 22:54:53,,,,66.249.83.88,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-30 22:54:54,,S0iesZfB10bAphsXZv6Qpw**,5430,41b5eaa0d3b9ced9c356ae9b72924cad3ae6c83010d1ce27b42a7e6cde5b98d3,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10bAphsXZv6Qpw**&_k=5430,41b5eaa0d3b9ced9c356ae9b72924cad3ae6c83010d1ce27b42a7e6cde5b98d3,/projects/end?rst=1&psid=S0iesZfB10bAphsXZv6Qpw**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10bAphsXZv6Qpw**&_k=5430,65f3c0682b031a99c79370d83b80446e5aa68d17d55ee501fadf6a19bd572ee5,c1f7f5abef1d844cce791c721f9cebbaa565b2d785516b4600225e42b0d6f83e
oidZjnyVB4-70s1Boz_P0wGbPjPV2MrwfnNkCJYWCLi42xvReQvWPNL3JfXYEir_,35523230,141362,2024-09-30 22:55:01,2024-09-30 22:56:23,2024-09-30 22:56:24,,172.56.202.93,"Mozilla/5.0 (Linux; Android 12; SM-G973U1 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/128.0.6613.146 Mobile Safari/537.36","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,99220,3,ford,,,,,,,,,,,,,,,,,,f_150_lightning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,toyota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prius,,,,2019,1,f_150_lightning,prius,ford_f_150_lightning,toyota_prius,yes,no,yes,2024-09-30 22:55:01,2024-09-30 22:56:24,S0iesZfB10YjwhMTRWJyuw**,5430,0e65e29059af239868737cdfcff246808636917251b4be3ad5822b9458eca1b9,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10YjwhMTRWJyuw**&_k=5430,0e65e29059af239868737cdfcff246808636917251b4be3ad5822b9458eca1b9,/projects/end?rst=1&psid=S0iesZfB10YjwhMTRWJyuw**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10YjwhMTRWJyuw**&_k=5430,1260feec06d8bffb294e1713c862482edae2473109c7ce8a5c3d66b01c179207,e25501c1c363d9a49a60ef7effdc55b0a207531dd4675d68c5a0cf26c9221488
WRgOq8Os-Z8q3qDyOIOHkDR4rLjV6OOFyI7e6qO955heKo9UnOrn---XZ2YCIEhU,35523231,141362,2024-09-30 22:55:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jOQRqdbgC9qVl7ymsogDfaOpzAfugYnUXWjOiP8t8reoJ6k595g7fyK5XHtcMNsV,35523232,141362,2024-09-30 22:55:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h9hm_jQ1cGJ1qnHDy62PQg5Yg4RCVB_SJCD6mpnCuGXBNfMLbBgYc0xMudv7h5rn,35523253,141362,2024-09-30 22:55:59,2024-09-30 22:58:28,2024-09-30 22:58:30,,65.33.233.54,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,10011,2,audi,,,,,e_tron_gt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model_x,,,,,2022,1,e_tron_gt,model_x,audi_e_tron_gt,tesla_model_x,yes,yes,yes,2024-09-30 22:55:59,2024-09-30 22:58:29,S0iesZfB10Yvhca7VVp95Q**,5430,b68f09e0a3e683620a78ceeaab0aad8c7698ed19fe54fd75d86a2acdc70bc097,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10Yvhca7VVp95Q**&_k=5430,b68f09e0a3e683620a78ceeaab0aad8c7698ed19fe54fd75d86a2acdc70bc097,/projects/end?rst=1&psid=S0iesZfB10Yvhca7VVp95Q**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10Yvhca7VVp95Q**&_k=5430,ca31afbc721e8ce9a0b1bbeef09bedd4940dc0e89dc4aaf23f91ca9f9da6a7fd,bf21fc3ec65253279acbff234adadb07191064c278291c556e4fb547a9f772bd
L-vBNlQ7-C9Ktrh-NJwGbc1pon3L_HLOn-dNnZet4PQWYjB3JQbpBsHcx_zDJKW_,35523258,141362,2024-09-30 22:56:22,2024-09-30 22:57:47,2024-09-30 22:57:48,,76.114.41.243,"Mozilla/5.0 (Linux; Android 14; SM-A236U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/128.0.6613.146 Mobile Safari/537.36","{""make_snake"":""audi"",""make"":""Audi"",""model_snake"":""e_tron"",""model"":""e-tron"",""make_model_snake"":""audi_e_tron"",""make_model"":""Audi e-tron"",""range"":200}",,95965,2,chevrolet,,,,,,,,,,,bolt_ev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,toyota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matrix,,,,2020,1,bolt_ev,matrix,chevrolet_bolt_ev,toyota_matrix,yes,no,yes,2024-09-30 22:56:22,2024-09-30 22:57:48,S0iesZfB10ZxDMv6E1cL8g**,5430,29dd7209a497bd0a91b0ed675f70df857ed446fa7c2233df34abb73ef296d81d,23e68f81d5ee1f4280d667862ded1a6e3e6b3f9,/?psid=S0iesZfB10ZxDMv6E1cL8g**&_k=5430,29dd7209a497bd0a91b0ed675f70df857ed446fa7c2233df34abb73ef296d81d,/projects/end?rst=1&psid=S0iesZfB10ZxDMv6E1cL8g**&_k=5430,/projects/end?rst=2&psid=S0iesZfB10ZxDMv6E1cL8g**&_k=5430,d90de5568fffb978d05655a46e8069940e5a0ba529d41f0fd1e15953710308c8,1c85368699134a1497fc097c24ff435f1f316f0da49a0a1b6ce0dfbc9c423690
