session,session_id,study_id,created,modified,ended,expired,time_2_start,smc_survey,smc_respID,smc_df,user_range,mc_smc_0,time_2_1,mc_smc_1,time_2_2,mc_smc_2,time_2_3,mc_smc_3,time_2_4,mc_smc_4,time_2_5,mc_smc_5,time_2_6,mc_smc_6,time_2_7,smc_all_same,time_2_1_posix,time_2_7_posix,time_diff_smc,smc_speeding,time_2_end
zaZAydT4U9gnksqrYLhjoSXjy-KO3rJWY8OUhu6Yae3jp-FQNMNTpiAXz0Rym_KT,35870208,141364,2024-10-29 22:32:37,2024-10-29 22:35:45,2024-10-29 22:35:45,,2024-10-29 22:32:37,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",903,"{""profileID"":344,""respID"":903,""qID"":1,""altID"":1,""obsID"":1813,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":30,""guaranteed_threshold"":70,""no_choice"":0}",300,3,2024-10-29 22:33:12,1,2024-10-29 22:33:26,2,2024-10-29 22:33:47,2,2024-10-29 22:35:16,1,2024-10-29 22:35:24,1,2024-10-29 22:35:34,2,2024-10-29 22:35:41,no,2024-10-29 22:33:12,2024-10-29 22:35:41,149,no,2024-10-29 22:35:45
rYjMt6-xXMHMfZI53ArvJQfXZNQNBFq11rcy3yUNDG9kXsw2PvxaY-bZqIqLL7pI,35870218,141364,2024-10-29 22:32:41,2024-10-29 22:33:49,2024-10-29 22:33:49,,2024-10-29 22:32:41,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2106,"{""profileID"":114,""respID"":2106,""qID"":1,""altID"":1,""obsID"":9031,""enrollment_cash"":100,""monthly_cash"":15,""override"":1,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",300,2,2024-10-29 22:33:04,2,2024-10-29 22:33:11,1,2024-10-29 22:33:20,1,2024-10-29 22:33:26,2,2024-10-29 22:33:33,1,2024-10-29 22:33:39,2,2024-10-29 22:33:45,no,2024-10-29 22:33:04,2024-10-29 22:33:45,41,no,2024-10-29 22:33:49
UTvrT1kx5lzZSnCxKQGEHyYoDCNk0bJ5yxpIz9CUApkJmDPAq-H5mAomRlExhwFC,35870242,141364,2024-10-29 22:32:50,2024-10-29 22:35:58,2024-10-29 22:35:59,,2024-10-29 22:32:50,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1466,"{""profileID"":517,""respID"":1466,""qID"":1,""altID"":1,""obsID"":5191,""enrollment_cash"":50,""monthly_cash"":20,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":80,""no_choice"":0}",250,2,2024-10-29 22:34:04,1,2024-10-29 22:34:39,2,2024-10-29 22:34:58,1,2024-10-29 22:35:18,1,2024-10-29 22:35:35,2,2024-10-29 22:35:43,2,2024-10-29 22:35:50,no,2024-10-29 22:34:04,2024-10-29 22:35:50,106,no,2024-10-29 22:35:59
nvL4gY_3ws-bOYkj_OoSJr15bUUuGpu7v9XisqaqxF5BWfrihIGHVWaP6qe1OwxI,35870243,141364,2024-10-29 22:32:50,2024-10-29 22:47:19,2024-10-29 22:47:20,,2024-10-29 22:32:50,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",636,"{""profileID"":576,""respID"":636,""qID"":1,""altID"":1,""obsID"":211,""enrollment_cash"":300,""monthly_cash"":15,""override"":0,""minimum_threshold"":30,""guaranteed_threshold"":80,""no_choice"":0}",250,3,2024-10-29 22:33:51,3,2024-10-29 22:46:44,3,2024-10-29 22:46:51,3,2024-10-29 22:46:56,3,2024-10-29 22:47:07,3,2024-10-29 22:47:11,3,2024-10-29 22:47:15,yes,2024-10-29 22:33:51,2024-10-29 22:47:15,804,no,2024-10-29 22:47:20
VW9H3xXDWUVMxUyghThRvYFZI8M_38iFrqRcW4GIgnJEhbZXlzoe8-zOkZInvhKK,35870268,141364,2024-10-29 22:33:05,2024-10-29 22:36:05,2024-10-29 22:36:06,,2024-10-29 22:33:05,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2067,"{""profileID"":720,""respID"":2067,""qID"":1,""altID"":1,""obsID"":8797,""enrollment_cash"":300,""monthly_cash"":20,""override"":5,""minimum_threshold"":40,""guaranteed_threshold"":80,""no_choice"":0}",300,1,2024-10-29 22:34:20,1,2024-10-29 22:34:48,2,2024-10-29 22:34:55,1,2024-10-29 22:35:06,2,2024-10-29 22:35:31,2,2024-10-29 22:35:39,2,2024-10-29 22:35:48,no,2024-10-29 22:34:20,2024-10-29 22:35:48,88,no,2024-10-29 22:36:06
r10ERYcQP30hZipL77uRQp5tm_JaCNc3wO8M7HSneZfc4CCYwSMWAjjcxslBYR_M,35870287,141364,2024-10-29 22:33:19,2024-10-29 22:35:54,2024-10-29 22:35:54,,2024-10-29 22:33:19,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2974,"{""profileID"":50,""respID"":2974,""qID"":1,""altID"":1,""obsID"":14239,""enrollment_cash"":100,""monthly_cash"":10,""override"":3,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",150,2,2024-10-29 22:34:25,2,2024-10-29 22:34:30,1,2024-10-29 22:34:58,2,2024-10-29 22:35:07,2,2024-10-29 22:35:24,2,2024-10-29 22:35:30,2,2024-10-29 22:35:43,no,2024-10-29 22:34:25,2024-10-29 22:35:43,78,no,2024-10-29 22:35:54
2QkQXkibD5fqX2xEkCGuIJ3DL22oMbv0ke3iuA4Mqpf16riZI943g8Dkd7UPj-Lw,35870316,141364,2024-10-29 22:33:37,2024-10-29 22:36:19,2024-10-29 22:36:19,,2024-10-29 22:33:37,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1426,"{""profileID"":207,""respID"":1426,""qID"":1,""altID"":1,""obsID"":4951,""enrollment_cash"":200,""monthly_cash"":5,""override"":3,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",200,2,2024-10-29 22:34:58,2,2024-10-29 22:35:17,2,2024-10-29 22:35:27,2,2024-10-29 22:35:38,2,2024-10-29 22:35:53,1,2024-10-29 22:36:02,2,2024-10-29 22:36:15,no,2024-10-29 22:34:58,2024-10-29 22:36:15,77,no,2024-10-29 22:36:19
XtjFsccDFFk1mSOFfbqRL6-SslfubOvWqgwVe1oQaHGGYOmaO_1KArNf1GYFG0Ad,35870340,141364,2024-10-29 22:34:05,2024-10-29 22:40:44,2024-10-29 22:40:44,,2024-10-29 22:34:05,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2449,"{""profileID"":524,""respID"":2449,""qID"":1,""altID"":1,""obsID"":11089,""enrollment_cash"":300,""monthly_cash"":2,""override"":3,""minimum_threshold"":20,""guaranteed_threshold"":80,""no_choice"":0}",300,2,2024-10-29 22:37:24,2,2024-10-29 22:37:39,2,2024-10-29 22:37:56,2,2024-10-29 22:38:31,2,2024-10-29 22:38:42,1,2024-10-29 22:39:41,1,2024-10-29 22:40:35,no,2024-10-29 22:37:24,2024-10-29 22:40:35,191,no,2024-10-29 22:40:44
TcKC-Qdb5Y6kpweLP76ItrJ0EY8YzDHnAbpA0TMWHIOjAighlb6tX_CZ6d28i_Ie,35870368,141364,2024-10-29 22:34:31,2024-10-29 22:35:32,2024-10-29 22:35:33,,2024-10-29 22:34:31,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1102,"{""profileID"":471,""respID"":1102,""qID"":1,""altID"":1,""obsID"":3007,""enrollment_cash"":200,""monthly_cash"":10,""override"":5,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",250,2,2024-10-29 22:34:46,1,2024-10-29 22:34:51,1,2024-10-29 22:35:04,1,2024-10-29 22:35:16,3,2024-10-29 22:35:22,1,2024-10-29 22:35:26,1,2024-10-29 22:35:30,no,2024-10-29 22:34:46,2024-10-29 22:35:30,44,no,2024-10-29 22:35:33
XI7R4A5gHuXaeUQDJbZkC4dd9ZBHYo7JTGhv4jPd3J6UPX4BbCimjIi58fns2d2g,35870369,141364,2024-10-29 22:34:34,2024-10-29 22:36:03,2024-10-29 22:36:03,,2024-10-29 22:34:34,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",4453,"{""profileID"":323,""respID"":4453,""qID"":1,""altID"":1,""obsID"":23113,""enrollment_cash"":200,""monthly_cash"":2,""override"":0,""minimum_threshold"":30,""guaranteed_threshold"":70,""no_choice"":0}",250,1,2024-10-29 22:35:36,3,2024-10-29 22:35:43,3,2024-10-29 22:35:47,3,2024-10-29 22:35:50,3,2024-10-29 22:35:54,3,2024-10-29 22:35:57,3,2024-10-29 22:36:00,yes,2024-10-29 22:35:36,2024-10-29 22:36:00,24,no,2024-10-29 22:36:03
isVxo5H_BHPWDzJUnYG48BIpRzU9H7B32Q5-bZwimFZ6yt0KWjLXfC0clKhynWzA,35870395,141364,2024-10-29 22:34:56,2024-10-29 22:36:39,2024-10-29 22:36:39,,2024-10-29 22:34:56,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1997,"{""profileID"":315,""respID"":1997,""qID"":1,""altID"":1,""obsID"":8377,""enrollment_cash"":200,""monthly_cash"":15,""override"":5,""minimum_threshold"":20,""guaranteed_threshold"":70,""no_choice"":0}",600,3,2024-10-29 22:35:53,3,2024-10-29 22:36:04,3,2024-10-29 22:36:09,3,2024-10-29 22:36:15,3,2024-10-29 22:36:23,3,2024-10-29 22:36:29,3,2024-10-29 22:36:34,yes,2024-10-29 22:35:53,2024-10-29 22:36:34,41,no,2024-10-29 22:36:39
5FJbSiRLiPczLiFNKfp_UaayZVy9So4RQEs3C2-FKZDVI4J-u4rgpwKE8Tn44Q6Z,35870396,141364,2024-10-29 22:34:58,2024-10-29 22:35:10,,,2024-10-29 22:34:58,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3725,"{""profileID"":424,""respID"":3725,""qID"":1,""altID"":1,""obsID"":18745,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",200,,,,,,,,,,,,,,,,,,,,
5W9Q9zeQlCh3bqZO6P4pm0URrqJU24EpmKKuPdVDj9MU4Bn5eFSHe-5eCLb1CzRd,35870400,141364,2024-10-29 22:35:04,2024-10-29 22:35:58,2024-10-29 22:35:58,,2024-10-29 22:35:04,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1645,"{""profileID"":460,""respID"":1645,""qID"":1,""altID"":1,""obsID"":6265,""enrollment_cash"":300,""monthly_cash"":20,""override"":3,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",200,1,2024-10-29 22:35:23,2,2024-10-29 22:35:28,2,2024-10-29 22:35:33,2,2024-10-29 22:35:38,1,2024-10-29 22:35:42,2,2024-10-29 22:35:47,1,2024-10-29 22:35:53,no,2024-10-29 22:35:23,2024-10-29 22:35:53,30,no,2024-10-29 22:35:58
yYkB6gexbAtPVNlg2Ah0ELaNuT9wdsJly2gyjVZKTnGzO5sJHY77dfeoxFyPQkog,35870405,141364,2024-10-29 22:35:06,2024-10-29 22:39:27,2024-10-29 22:39:27,,2024-10-29 22:35:06,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",520,"{""profileID"":415,""respID"":520,""qID"":1,""altID"":1,""obsID"":3115,""enrollment_cash"":200,""monthly_cash"":15,""override"":0,""minimum_threshold"":40,""guaranteed_threshold"":70,""no_choice"":0}",300,2,2024-10-29 22:37:05,2,2024-10-29 22:37:47,2,2024-10-29 22:38:05,1,2024-10-29 22:38:25,2,2024-10-29 22:38:51,1,2024-10-29 22:39:06,2,2024-10-29 22:39:20,no,2024-10-29 22:37:05,2024-10-29 22:39:20,135,no,2024-10-29 22:39:27
1yhyMoGj7juJZWZcLXVOyYH76Ufq6LniEPUV1txwyjSrgfJe8RBz_ebIpVBg-ifE,35870407,141364,2024-10-29 22:35:07,2024-10-29 22:37:29,2024-10-29 22:37:30,,2024-10-29 22:35:07,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",522,"{""profileID"":634,""respID"":522,""qID"":1,""altID"":1,""obsID"":3127,""enrollment_cash"":100,""monthly_cash"":15,""override"":5,""minimum_threshold"":30,""guaranteed_threshold"":80,""no_choice"":0}",250,2,2024-10-29 22:36:03,3,2024-10-29 22:36:15,1,2024-10-29 22:36:31,3,2024-10-29 22:36:42,1,2024-10-29 22:36:53,3,2024-10-29 22:37:07,1,2024-10-29 22:37:21,no,2024-10-29 22:36:03,2024-10-29 22:37:21,78,no,2024-10-29 22:37:29
87lx1tfjfP6ykt26JRDqWi929z-ikoudgBJpqfKPQAR6GBRBKypllmyrlYWilRDW,35870451,141364,2024-10-29 22:36:13,2024-10-29 22:37:52,2024-10-29 22:37:53,,2024-10-29 22:36:14,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2490,"{""profileID"":679,""respID"":2490,""qID"":1,""altID"":1,""obsID"":11335,""enrollment_cash"":200,""monthly_cash"":20,""override"":1,""minimum_threshold"":40,""guaranteed_threshold"":80,""no_choice"":0}",300,2,2024-10-29 22:36:46,1,2024-10-29 22:37:01,1,2024-10-29 22:37:10,1,2024-10-29 22:37:25,1,2024-10-29 22:37:33,1,2024-10-29 22:37:41,1,2024-10-29 22:37:50,yes,2024-10-29 22:36:46,2024-10-29 22:37:50,64,no,2024-10-29 22:37:52
n6HkCP7G0MhB3iF4eGFr_P1ECDwtc_WTwoxqF6xAK3WoUrvBMcYr-oPbg66WO0Rh,35870452,141364,2024-10-29 22:36:14,,,,2024-10-29 22:36:14,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2588,"{""profileID"":271,""respID"":2588,""qID"":1,""altID"":1,""obsID"":11923,""enrollment_cash"":200,""monthly_cash"":10,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":70,""no_choice"":0}",100,,,,,,,,,,,,,,,,,,,,
ol92HZHP_JWkTO-JwAeOsjUTgaQkdJZamZ5al_W4DeKNsrAIhXb1WB5v4PTRJEnX,35870453,141364,2024-10-29 22:36:15,2024-10-29 22:39:41,2024-10-29 22:39:41,,2024-10-29 22:36:15,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",582,"{""profileID"":204,""respID"":582,""qID"":1,""altID"":1,""obsID"":3487,""enrollment_cash"":300,""monthly_cash"":2,""override"":3,""minimum_threshold"":40,""guaranteed_threshold"":60,""no_choice"":0}",250,2,2024-10-29 22:38:21,1,2024-10-29 22:38:37,2,2024-10-29 22:38:51,2,2024-10-29 22:39:03,3,2024-10-29 22:39:12,2,2024-10-29 22:39:26,3,2024-10-29 22:39:36,no,2024-10-29 22:38:21,2024-10-29 22:39:36,75,no,2024-10-29 22:39:41
f33Qh1siMVrvGemDsBXPNIEC2O8TR2gLNZ5RcCTK5h8pzXC6hOsXE8O2MbN1CI3D,35870465,141364,2024-10-29 22:36:43,2024-10-29 22:40:44,2024-10-29 22:40:44,,2024-10-29 22:36:43,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",440,"{""profileID"":80,""respID"":440,""qID"":1,""altID"":1,""obsID"":2635,""enrollment_cash"":300,""monthly_cash"":20,""override"":5,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",500,2,2024-10-29 22:37:31,2,2024-10-29 22:38:56,3,2024-10-29 22:39:41,2,2024-10-29 22:39:48,3,2024-10-29 22:40:08,3,2024-10-29 22:40:14,3,2024-10-29 22:40:36,no,2024-10-29 22:37:31,2024-10-29 22:40:36,185,no,2024-10-29 22:40:44
CT-tc8jl1T7SdEj1dFa7ID2AssTy_Moo9a2f8aE_ymcTGzzbP4QFaMohY4sfTa_Q,35870466,141364,2024-10-29 22:36:43,2024-10-29 22:41:04,2024-10-29 22:41:04,,2024-10-29 22:36:43,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",574,"{""profileID"":29,""respID"":574,""qID"":1,""altID"":1,""obsID"":3439,""enrollment_cash"":50,""monthly_cash"":10,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",350,2,2024-10-29 22:39:11,2,2024-10-29 22:39:36,1,2024-10-29 22:39:47,2,2024-10-29 22:40:08,2,2024-10-29 22:40:22,2,2024-10-29 22:40:43,1,2024-10-29 22:40:54,no,2024-10-29 22:39:11,2024-10-29 22:40:54,103,no,2024-10-29 22:41:04
xpAmeuQzvmZWqeEbDXWzINx0nY7-lOZx678dZLm23prAmICWf_DA3alu8K76YSc1,35870467,141364,2024-10-29 22:36:50,2024-10-29 22:38:18,2024-10-29 22:38:19,,2024-10-29 22:36:50,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3467,"{""profileID"":291,""respID"":3467,""qID"":1,""altID"":1,""obsID"":17197,""enrollment_cash"":200,""monthly_cash"":10,""override"":3,""minimum_threshold"":20,""guaranteed_threshold"":70,""no_choice"":0}",250,2,2024-10-29 22:37:17,1,2024-10-29 22:37:26,1,2024-10-29 22:37:32,2,2024-10-29 22:37:38,1,2024-10-29 22:37:49,2,2024-10-29 22:38:05,2,2024-10-29 22:38:13,no,2024-10-29 22:37:17,2024-10-29 22:38:13,56,no,2024-10-29 22:38:19
IMet7_uJi_WBScfihYLaJPxfGFoT_RL6Q7nXKfw-VRquW75VjIydGXB3cta1YSPB,35870470,141364,2024-10-29 22:36:50,2024-10-29 22:40:37,2024-10-29 22:40:37,,2024-10-29 22:36:51,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",638,"{""profileID"":75,""respID"":638,""qID"":1,""altID"":1,""obsID"":223,""enrollment_cash"":200,""monthly_cash"":15,""override"":5,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",450,2,2024-10-29 22:38:58,2,2024-10-29 22:39:09,2,2024-10-29 22:39:23,1,2024-10-29 22:39:39,2,2024-10-29 22:39:51,1,2024-10-29 22:40:02,3,2024-10-29 22:40:30,no,2024-10-29 22:38:58,2024-10-29 22:40:30,92,no,2024-10-29 22:40:37
eLJhIONKK5iSiwJ5lL8__Z3dDk2yeo8hxDk7TU4QLnALG8hxFy-xyisURLDuukS-,35870476,141364,2024-10-29 22:37:02,2024-10-29 22:38:03,2024-10-29 22:38:03,,2024-10-29 22:37:02,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1478,"{""profileID"":129,""respID"":1478,""qID"":1,""altID"":1,""obsID"":5263,""enrollment_cash"":50,""monthly_cash"":10,""override"":3,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",300,2,2024-10-29 22:37:19,1,2024-10-29 22:37:24,1,2024-10-29 22:37:32,1,2024-10-29 22:37:38,1,2024-10-29 22:37:44,1,2024-10-29 22:37:52,1,2024-10-29 22:38:00,yes,2024-10-29 22:37:19,2024-10-29 22:38:00,41,no,2024-10-29 22:38:03
4ftNtnuHMPgn6-IIUQTQF7afbo_dvg_LxHob11l4GtilkJvoJW0mERvxGxy3gNNB,35870477,141364,2024-10-29 22:37:03,2024-10-29 22:39:26,2024-10-29 22:39:26,,2024-10-29 22:37:03,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3550,"{""profileID"":586,""respID"":3550,""qID"":1,""altID"":1,""obsID"":17695,""enrollment_cash"":100,""monthly_cash"":5,""override"":1,""minimum_threshold"":30,""guaranteed_threshold"":80,""no_choice"":0}",250,2,2024-10-29 22:37:50,1,2024-10-29 22:38:03,2,2024-10-29 22:38:25,1,2024-10-29 22:38:37,2,2024-10-29 22:38:50,1,2024-10-29 22:39:03,2,2024-10-29 22:39:22,no,2024-10-29 22:37:50,2024-10-29 22:39:22,92,no,2024-10-29 22:39:26
VKvKDkkcEhmn0svZYsFGGykKEnv8REOWALKmg5hf7ino2mF4j0n6Vluymg52i6YH,35870504,141364,2024-10-29 22:37:40,2024-10-29 22:39:29,2024-10-29 22:39:30,,2024-10-29 22:37:40,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",1951,"{""profileID"":133,""respID"":1951,""qID"":1,""altID"":1,""obsID"":8101,""enrollment_cash"":50,""monthly_cash"":15,""override"":3,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",300,3,2024-10-29 22:38:49,3,2024-10-29 22:39:01,3,2024-10-29 22:39:06,3,2024-10-29 22:39:11,3,2024-10-29 22:39:16,3,2024-10-29 22:39:21,3,2024-10-29 22:39:26,yes,2024-10-29 22:38:49,2024-10-29 22:39:26,37,no,2024-10-29 22:39:29
igM4lc21ytWxK7cdFUX5uKJFVX2p_g_OY9FgQ59hmgtPqzeCTMhXIbfWb3FJyuft,35870507,141364,2024-10-29 22:37:41,2024-10-29 22:39:13,2024-10-29 22:39:13,,2024-10-29 22:37:41,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",890,"{""profileID"":607,""respID"":890,""qID"":1,""altID"":1,""obsID"":1735,""enrollment_cash"":200,""monthly_cash"":5,""override"":3,""minimum_threshold"":30,""guaranteed_threshold"":80,""no_choice"":0}",150,1,2024-10-29 22:38:03,3,2024-10-29 22:38:09,2,2024-10-29 22:38:14,1,2024-10-29 22:38:19,1,2024-10-29 22:38:39,1,2024-10-29 22:38:59,1,2024-10-29 22:39:08,no,2024-10-29 22:38:03,2024-10-29 22:39:08,65,no,2024-10-29 22:39:13
ORDf9TmL_ISo6ZeYzy3tqJJLCLQW4Fz0SCK1irTsKbaTUuwX_7541x4utw7GyCns,35870512,141364,2024-10-29 22:38:01,2024-10-29 22:40:15,2024-10-29 22:40:15,,2024-10-29 22:38:01,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",3190,"{""profileID"":639,""respID"":3190,""qID"":1,""altID"":1,""obsID"":15535,""enrollment_cash"":200,""monthly_cash"":20,""override"":5,""minimum_threshold"":30,""guaranteed_threshold"":80,""no_choice"":0}",250,2,2024-10-29 22:39:09,3,2024-10-29 22:39:16,3,2024-10-29 22:39:27,1,2024-10-29 22:39:40,3,2024-10-29 22:39:49,1,2024-10-29 22:40:00,3,2024-10-29 22:40:11,no,2024-10-29 22:39:09,2024-10-29 22:40:11,62,no,2024-10-29 22:40:15
G1YN81C_oO3JQNy5VZ7mJm-hbPvRDBvXCVegdli3cCClbyNg6j9ZOckt3zQFdNxh,35870513,141364,2024-10-29 22:38:02,2024-10-29 22:39:25,2024-10-29 22:39:26,,2024-10-29 22:38:02,"{""profileID"":24,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":20,""guaranteed_threshold"":60,""no_choice"":0}",2579,"{""profileID"":104,""respID"":2579,""qID"":1,""altID"":1,""obsID"":11869,""enrollment_cash"":300,""monthly_cash"":2,""override"":1,""minimum_threshold"":30,""guaranteed_threshold"":60,""no_choice"":0}",250,3,2024-10-29 22:38:32,2,2024-10-29 22:38:42,1,2024-10-29 22:38:49,1,2024-10-29 22:38:55,1,2024-10-29 22:39:02,1,2024-10-29 22:39:14,1,2024-10-29 22:39:20,no,2024-10-29 22:38:32,2024-10-29 22:39:20,48,no,2024-10-29 22:39:25
